AI_XW;COLL;NOB;NOB_cor;NOB_mr;NOB_mr_code;ReferenceName;VPVS_XW;WellName;Zone Name
9233.521;0;0;0;;;2333.8;1.800031;1PO;AC 9
9114.351;0;0;0;;;2333.9;1.80305;1PO;AC 9
8979.551;0;0;0;;;2334;1.805354;1PO;AC 9
8849.34;0;0;0;;;2334.1;1.808735;1PO;AC 9
8753.152;0;0;0;;;2334.2;1.814616;1PO;AC 9
8874.395;0;0;0;;;2334.3;1.808535;1PO;AC 9
8997.003;0;0;0;;;2334.4;1.803178;1PO;AC 9
9177.848;0;0;0;;;2334.5;1.796697;1PO;AC 9
9381.767;0;0;0;;;2334.6;1.79189;1PO;AC 9
9321.327;0;0;0;;;2334.7;1.796805;1PO;AC 9
9228.674;0;0;0;;;2334.8;1.800213;1PO;AC 9
9443.919;0;0;0;;;2334.9;1.789551;1PO;AC 9
9663.092;0;0;0;;;2335;1.779718;1PO;AC 9
9446.02;0;0;0;;;2335.1;1.786514;1PO;AC 9
9251.818;0;0;0;;;2335.2;1.794731;1PO;AC 9
9130.836;0;0;0;;;2335.3;1.799947;1PO;AC 9
8987.02;0;0;0;;;2335.4;1.804248;1PO;AC 9
9025.479;0;0;0;;;2335.5;1.800746;1PO;AC 9
9087.501;0;0;0;;;2335.6;1.798622;1PO;AC 9
9247.692;0;0;0;;;2335.7;1.794517;1PO;AC 9
9402.109;0;0;0;;;2335.8;1.790352;1PO;AC 9
9195.274;0;0;0;;;2335.9;1.797073;1PO;AC 9
8968.174;0;0;0;;;2336;1.803313;1PO;AC 9
9046.057;0;0;0;;;2336.1;1.798615;1PO;AC 9
9163.1;0;0;0;;;2336.2;1.796194;1PO;AC 9
9361.344;0;0;0;;;2336.3;1.791727;1PO;AC 9
9532.335;0;0;0;;;2336.4;1.786151;1PO;AC 9
9447.569;0;0;0;;;2336.5;1.787351;1PO;AC 9
9362.197;0;0;0;;;2336.6;1.788539;1PO;AC 9
9186.628;0;0;0;;;2336.7;1.794268;1PO;AC 9
9022.749;0;0;0;;;2336.8;1.80105;1PO;AC 9
8977.392;0;0;0;;;2336.9;1.80342;1PO;AC 9
8927.108;0;0;0;;;2337;1.805588;1PO;AC 9
8901.113;0;0;0;;;2337.1;1.806196;1PO;AC 9
8875.774;0;0;0;;;2337.2;1.806851;1PO;AC 9
9086.449;0;0;0;;;2337.3;1.798181;1PO;AC 9
9304.665;0;0;0;;;2337.4;1.790754;1PO;AC 9
9334.203;0;0;0;;;2337.5;1.790092;1PO;AC 9
9351.207;0;0;0;;;2337.6;1.7888;1PO;AC 9
9158.016;0;0;0;;;2337.7;1.795658;1PO;AC 9
8984.028;0;0;0;;;2337.8;1.804197;1PO;AC 9
9131.331;0;0;0;;;2337.9;1.800753;1PO;AC 9
9276.099;0;0;0;;;2338;1.797386;1PO;AC 9
9208.817;0;0;0;;;2338.1;1.800921;1PO;AC 9
9129.004;0;0;0;;;2338.2;1.803915;1PO;AC 9
9105.223;0;0;0;;;2338.3;1.805375;1PO;AC 9
9102.316;0;0;0;;;2338.4;1.808047;1PO;AC 9
9412.98;0;0;0;;;2338.5;1.799095;1PO;AC 9
9717.496;0;0;0;;;2338.6;1.790916;1PO;AC 9
9539.749;0;0;0;;;2338.7;1.797828;1PO;AC 9
9339.453;0;0;0;;;2338.8;1.804092;1PO;AC 9
9314.794;0;0;0;;;2338.9;1.80241;1PO;AC 9
9285.355;0;0;0;;;2339;1.800491;1PO;AC 9
9219.298;0;0;0;;;2339.1;1.799713;1PO;AC 9
9152.986;0;0;0;;;2339.2;1.798922;1PO;AC 9
9238.279;0;0;0;;;2339.3;1.793241;1PO;AC 9
9342.303;0;0;0;;;2339.4;1.788758;1PO;AC 9
9252.848;0;0;0;;;2339.5;1.792469;1PO;AC 9
9167.773;0;0;0;;;2339.6;1.796546;1PO;AC 9
9086.282;0;0;0;;;2339.7;1.801287;1PO;AC 9
9011.321;0;0;0;;;2339.8;1.806679;1PO;AC 9
8949.292;0;0;0;;;2339.9;1.811326;1PO;AC 9
8875.401;0;0;0;;;2340;1.815523;1PO;AC 9
8963.239;0;0;0;;;2340.1;1.811904;1PO;AC 9
9057.162;0;0;0;;;2340.2;1.808827;1PO;AC 9
8944.562;0;0;0;;;2340.3;1.815068;1PO;AC 9
8838.355;0;0;0;;;2340.4;1.822651;1PO;AC 9
8989.629;0;0;0;;;2340.5;1.81228;1PO;AC 9
9157.148;0;0;0;;;2340.6;1.804322;1PO;AC 9
9209.469;0;0;0;;;2340.7;1.802581;1PO;AC 9
9270.912;0;0;0;;;2340.8;1.801375;1PO;AC 9
9336.683;0;0;0;;;2340.9;1.799284;1PO;AC 9
9381.511;0;0;0;;;2341;1.796164;1PO;AC 9
9226.592;0;0;0;;;2341.1;1.799715;1PO;AC 9
9082.346;0;0;0;;;2341.2;1.804098;1PO;AC 9
9194.192;0;0;0;;;2341.3;1.800243;1PO;AC 9
9326.396;0;0;0;;;2341.4;1.797661;1PO;AC 9
9417.296;0;0;0;;;2341.5;1.79654;1PO;AC 9
9483.808;0;0;0;;;2341.6;1.794202;1PO;AC 9
9394.761;0;0;0;;;2341.7;1.795371;1PO;AC 9
9302.307;0;0;0;;;2341.8;1.7964;1PO;AC 9
9327.889;0;0;0;;;2341.9;1.795393;1PO;AC 9
9401.52;0;0;0;;;2342;1.796886;1PO;AC 9
9557.437;0;0;0;;;2342.1;1.799339;1PO;AC 9
9733.86;0;0;0;;;2342.2;1.802908;1PO;AC 9
10274.6;0;0;0;;;2342.3;1.793659;1PO;AC 9
10806.44;0;0;0;;;2342.4;1.784455;1PO;AC 9
11246.8;0;0;0;;;2342.5;1.777016;1PO;AC 9
11722.32;0;0;0;;;2342.6;1.765081;1PO;AC 9
11729.27;0;0;0;;;2342.7;1.761577;1PO;AC 9
11693.81;0;0;0;;;2342.8;1.748035;1PO;AC 9
11589.67;0;0;0;;;2342.9;1.730372;1PO;AC 9
11556.51;0;0;0;;;2343;1.709958;1PO;AC 9
10652.14;0;0;0;;;2343.1;1.749336;1PO;AC 9
10042.78;0;0;0;;;2343.2;1.766742;1PO;AC 9
9788.204;0;0;0;;;2343.3;1.772738;1PO;AC 9
9575.74;0;0;0;;;2343.4;1.780061;1PO;AC 9
9610.792;0;0;0;;;2343.5;1.781785;1PO;AC 9
9668.014;0;0;0;;;2343.6;1.784614;1PO;AC 9
9730.899;0;0;0;;;2343.7;1.787864;1PO;AC 9
9788.651;0;0;0;;;2343.8;1.790865;1PO;AC 9
9922.937;0;0;0;;;2343.9;1.790632;1PO;AC 9
10039.75;0;0;0;;;2344;1.789546;1PO;AC 9
10025.55;0;0;0;;;2344.1;1.789281;1PO;AC 9
9963.717;0;0;0;;;2344.2;1.786632;1PO;AC 9
9802.602;0;0;0;;;2344.3;1.78555;1PO;AC 9
9657.199;0;0;0;;;2344.4;1.785275;1PO;AC 9
9710.928;0;0;0;;;2344.5;1.780677;1PO;AC 9
9783.147;0;0;0;;;2344.6;1.776932;1PO;AC 9
9659.34;0;0;0;;;2344.7;1.779322;1PO;AC 9
9523.385;0;0;0;;;2344.8;1.781064;1PO;AC 9
9318.592;0;0;0;;;2344.9;1.784872;1PO;AC 9
9125.164;0;0;0;;;2345;1.789385;1PO;AC 9
9094.201;0;0;0;;;2345.1;1.789313;1PO;AC 9
9084.281;0;0;0;;;2345.2;1.790317;1PO;AC 9
9023.539;0;0;0;;;2345.3;1.795889;1PO;AC 9
8980.479;0;0;0;;;2345.4;1.802725;1PO;AC 9
9255.781;0;0;0;;;2345.5;1.795042;1PO;AC 9
9489.27;0;0;0;;;2345.6;1.786009;1PO;AC 9
9395.746;0;0;0;;;2345.7;1.786113;1PO;AC 9
9304.206;0;0;0;;;2345.8;1.786331;1PO;AC 9
9384.908;0;0;0;;;2345.9;1.78223;1PO;AC 9
9491.95;0;0;0;;;2346;1.779468;1PO;AC 9
9642.352;0;0;0;;;2346.1;1.777056;1PO;AC 9
9802.715;0;0;0;;;2346.2;1.775106;1PO;AC 9
9750.871;0;0;0;;;2346.3;1.7794;1PO;AC 9
9685.437;0;0;0;;;2346.4;1.782876;1PO;AC 9
9539.739;0;0;0;;;2346.5;1.788238;1PO;AC 9
9391.474;0;0;0;;;2346.6;1.79363;1PO;AC 9
9530.026;0;0;0;;;2346.7;1.788406;1PO;AC 9
9664.406;0;0;0;;;2346.8;1.783125;1PO;AC 9
9719.644;0;0;0;;;2346.9;1.780512;1PO;AC 9
9775.702;0;0;0;;;2347;1.777897;1PO;AC 9
9551.289;0;0;0;;;2347.1;1.783732;1PO;AC 9
9321.443;0;0;0;;;2347.2;1.789343;1PO;AC 9
9381.794;0;0;0;;;2347.3;1.785311;1PO;AC 9
9468.251;0;0;0;;;2347.4;1.782632;1PO;AC 9
9459.313;0;0;0;;;2347.5;1.785767;1PO;AC 9
9469.882;0;0;0;;;2347.6;1.789895;1PO;AC 9
9501.307;0;0;0;;;2347.7;1.793387;1PO;AC 9
9514.897;0;0;0;;;2347.8;1.796012;1PO;AC 9
9442.719;0;0;0;;;2347.9;1.799423;1PO;AC 9
9346.841;0;0;0;;;2348;1.801693;1PO;AC 9
9451.603;0;0;0;;;2348.1;1.795365;1PO;AC 9
9555.861;0;0;0;;;2348.2;1.789352;1PO;AC 9
9644.092;0;0;0;;;2348.3;1.784215;1PO;AC 9
9737.198;0;0;0;;;2348.4;1.779316;1PO;AC 9
9746.458;0;0;0;;;2348.5;1.778248;1PO;AC 9
9777.94;0;0;0;;;2348.6;1.778325;1PO;AC 9
9762.325;0;0;0;;;2348.7;1.781663;1PO;AC 9
9756.64;0;0;0;;;2348.8;1.785448;1PO;AC 9
9816.468;0;0;0;;;2348.9;1.786394;1PO;AC 9
9856.357;0;0;0;;;2349;1.786344;1PO;AC 9
9832.239;0;0;0;;;2349.1;1.787085;1PO;AC 9
9804.399;0;0;0;;;2349.2;1.787639;1PO;AC 9
9747.356;0;0;0;;;2349.3;1.789493;1PO;AC 9
9697.014;0;0;0;;;2349.4;1.791704;1PO;AC 9
9635.257;0;0;0;;;2349.5;1.794757;1PO;AC 9
9574.003;0;0;0;;;2349.6;1.797918;1PO;AC 9
9807.926;0;0;0;;;2349.7;1.790473;1PO;AC 9
10038.34;0;0;0;;;2349.8;1.783171;1PO;AC 9
9984.318;0;0;0;;;2349.9;1.784365;1PO;AC 9
9933.602;0;0;0;;;2350;1.78572;1PO;AC 9
9583.708;0;0;0;;;2350.1;1.798265;1PO;AC 9
9246.896;0;0;0;;;2350.2;1.813663;1PO;AC 9
9505.987;0;0;0;;;2350.3;1.8048;1PO;AC 9
9741.945;0;0;0;;;2350.4;1.795829;1PO;AC 9
9589.791;0;0;0;;;2350.5;1.797999;1PO;AC 9
9409.844;0;0;0;;;2350.6;1.798823;1PO;AC 9
9325.918;0;0;0;;;2350.7;1.794551;1PO;AC 9
9239.718;0;0;0;;;2350.8;1.790241;1PO;AC 9
9272.919;0;0;0;;;2350.9;1.783079;1PO;AC 9
9342.59;0;0;0;;;2351;1.777782;1PO;AC 9
9379.344;0;0;0;;;2351.1;1.77771;1PO;AC 9
9457.225;0;0;0;;;2351.2;1.779741;1PO;AC 9
9612.641;0;0;0;;;2351.3;1.780206;1PO;AC 9
9749.252;0;0;0;;;2351.4;1.779727;1PO;AC 9
9765.861;0;0;0;;;2351.5;1.780626;1PO;AC 9
9763.043;0;0;0;;;2351.6;1.780533;1PO;AC 9
9537.229;0;0;0;;;2351.7;1.78791;1PO;AC 9
9327.622;0;0;0;;;2351.8;1.79644;1PO;AC 9
9410.979;0;0;0;;;2351.9;1.794737;1PO;AC 9
9486.904;0;0;0;;;2352;1.792705;1PO;AC 9
9429.769;0;0;0;;;2352.1;1.794659;1PO;AC 9
9367.543;0;0;0;;;2352.2;1.796392;1PO;AC 9
9392.715;0;0;0;;;2352.3;1.794583;1PO;AC 9
9412.405;0;0;0;;;2352.4;1.792521;1PO;AC 9
9583.982;0;0;0;;;2352.5;1.784465;1PO;AC 9
9754.339;0;0;0;;;2352.6;1.776366;1PO;AC 9
9567.636;0;0;0;;;2352.7;1.780512;1PO;AC 9
9393.111;0;0;0;;;2352.8;1.785222;1PO;AC 9
9320.786;0;0;0;;;2352.9;1.785487;1PO;AC 9
9217.637;0;0;0;;;2353;1.784212;1PO;AC 9
9099.291;0;0;0;;;2353.1;1.781453;1PO;AC 9
8986.101;0;0;0;;;2353.2;1.778934;1PO;AC 9
8871.111;0;0;0;;;2353.3;1.77979;1PO;AC 9
8806.584;0;0;0;;;2353.4;1.783251;1PO;AC 9
8987.945;0;0;0;;;2353.5;1.780166;1PO;AC 9
9182.521;0;0;0;;;2353.6;1.777825;1PO;AC 9
9147.18;0;0;0;;;2353.7;1.78423;1PO;AC 9
9111.086;0;0;0;;;2353.8;1.790642;1PO;AC 9
9217.538;0;0;0;;;2353.9;1.790043;1PO;AC 9
9296.439;0;0;0;;;2354;1.78808;1PO;AC 9
9449.424;0;0;0;;;2354.1;1.782595;1PO;AC 9
9615.615;0;0;0;;;2354.2;1.777797;1PO;AC 9
9571.264;0;0;0;;;2354.3;1.781457;1PO;AC 9
9537.419;0;0;0;;;2354.4;1.785601;1PO;AC 9
9477.671;0;0;0;;;2354.5;1.790542;1PO;AC 9
9407.652;0;0;0;;;2354.6;1.795091;1PO;AC 9
9413.761;0;0;0;;;2354.7;1.795881;1PO;AC 9
9411.56;0;0;0;;;2354.8;1.796243;1PO;AC 9
9374.686;0;0;0;;;2354.9;1.797565;1PO;AC 9
9337.018;0;0;0;;;2355;1.798869;1PO;AC 9
9358.536;0;0;0;;;2355.1;1.797844;1PO;AC 9
9380.028;0;0;0;;;2355.2;1.796831;1PO;AC 9
9582.407;0;0;0;;;2355.3;1.789777;1PO;AC 9
9795.245;0;0;0;;;2355.4;1.783577;1PO;AC 9
9697.754;0;0;0;;;2355.5;1.78796;1PO;AC 9
9603.861;0;0;0;;;2355.6;1.792592;1PO;AC 9
9502.302;0;0;0;;;2355.7;1.798424;1PO;AC 9
9412.072;0;0;0;;;2355.8;1.805243;1PO;AC 9
9325.006;0;0;0;;;2355.9;1.812943;1PO;AC 9
9232.273;0;0;0;;;2356;1.821069;1PO;AC 9
9615.125;0;0;0;;;2356.1;1.807916;1PO;AC 9
9979.699;0;0;0;;;2356.2;1.796175;1PO;AC 9
10327.35;0;0;0;;;2356.3;1.784468;1PO;AC 9
10674.44;0;0;0;;;2356.4;1.770878;1PO;AC 9
10313.4;0;0;0;;;2356.5;1.777138;1PO;AC 9
9972.783;0;0;0;;;2356.6;1.78318;1PO;AC 9
9605.406;0;0;0;;;2356.7;1.791751;1PO;AC 9
9257.92;0;0;0;;;2356.8;1.802237;1PO;AC 9
9227.717;0;0;0;;;2356.9;1.802167;1PO;AC 9
9204.369;0;0;0;;;2357;1.802472;1PO;AC 9
9190.605;0;0;0;;;2357.1;1.801611;1PO;AC 9
9158.307;0;0;0;;;2357.2;1.799757;1PO;AC 9
9096.974;0;0;0;;;2357.3;1.798026;1PO;AC 9
9043.267;0;0;0;;;2357.4;1.79671;1PO;AC 9
9192.842;0;0;0;;;2357.5;1.78977;1PO;AC 9
9371.847;0;0;0;;;2357.6;1.784659;1PO;AC 9
9298.13;0;0;0;;;2357.7;1.789752;1PO;AC 9
9225.751;0;0;0;;;2357.8;1.795077;1PO;AC 9
9391.542;0;0;0;;;2357.9;1.79244;1PO;AC 9
9576.626;0;0;0;;;2358;1.790906;1PO;AC 9
9548.794;0;0;0;;;2358.1;1.797083;1PO;AC 9
9505.238;0;0;0;;;2358.2;1.8027;1PO;AC 9
9543.981;0;0;0;;;2358.3;1.804461;1PO;AC 9
9579.396;0;0;0;;;2358.4;1.806059;1PO;AC 9
9307.944;0;0;0;;;2358.5;1.818568;1PO;AC 9
9019.916;0;0;0;;;2358.6;1.832971;1PO;AC 9
9058.566;0;0;0;;;2358.7;1.825719;1PO;AC 9
9115.44;0;0;0;;;2358.8;1.820418;1PO;AC 9
9270.399;0;0;0;;;2358.9;1.810614;1PO;AC 9
9406.569;0;0;0;;;2359;1.800929;1PO;AC 9
9490.968;0;0;0;;;2359.1;1.793272;1PO;AC 9
9590.221;0;0;0;;;2359.2;1.786739;1PO;AC 9
9423.783;0;0;0;;;2359.3;1.791914;1PO;AC 9
9280.089;0;0;0;;;2359.4;1.79857;1PO;AC 9
9408.175;0;0;0;;;2359.5;1.794594;1PO;AC 9
9516.697;0;0;0;;;2359.6;1.789814;1PO;AC 9
9598.628;0;0;0;;;2359.7;1.786004;1PO;AC 9
9706.611;0;0;0;;;2359.8;1.783539;1PO;AC 9
9615.89;0;0;0;;;2359.9;1.790247;1PO;AC 9
9542.081;0;0;0;;;2360;1.798056;1PO;AC 9
9663.391;0;0;0;;;2360.1;1.798503;1PO;AC 9
9767.415;0;0;0;;;2360.2;1.798075;1PO;AC 9
9632.757;0;0;0;;;2360.3;1.80505;1PO;AC 9
9489.428;0;0;0;;;2360.4;1.812173;1PO;AC 9
9650.694;0;0;0;;;2360.5;1.80597;1PO;AC 9
9792.968;0;0;0;;;2360.6;1.799294;1PO;AC 9
9834.458;0;0;0;;;2360.7;1.796084;1PO;AC 9
9886.313;0;0;0;;;2360.8;1.793467;1PO;AC 9
9892.826;0;0;0;;;2360.9;1.792887;1PO;AC 9
9901.026;0;0;0;;;2361;1.792394;1PO;AC 9
9855.966;0;0;0;;;2361.1;1.79462;1PO;AC 9
9828.458;0;0;0;;;2361.2;1.797789;1PO;AC 9
9850.466;0;0;0;;;2361.3;1.799503;1PO;AC 9
9857.45;0;0;0;;;2361.4;1.800444;1PO;AC 9
9766.486;0;0;0;;;2361.5;1.803562;1PO;AC 9
9666.791;0;0;0;;;2361.6;1.806345;1PO;AC 9
9680.158;0;0;0;;;2361.7;1.803853;1PO;AC 9
9676.419;0;0;0;;;2361.8;1.800513;1PO;AC 9
9435.85;0;0;0;;;2361.9;1.804962;1PO;AC 9
9197.703;0;0;0;;;2362;1.810042;1PO;AC 9
9410.266;0;0;0;;;2362.1;1.798144;1PO;AC 9
9637.537;0;0;0;;;2362.2;1.788306;1PO;AC 9
9525.743;0;0;0;;;2362.3;1.790626;1PO;AC 9
9397.092;0;0;0;;;2362.4;1.792154;1PO;AC 9
9230.357;0;0;0;;;2362.5;1.792781;1PO;AC 9
9055.489;0;0;0;;;2362.6;1.793048;1PO;AC 9
9169.894;0;0;0;;;2362.7;1.78553;1PO;AC 9
9354.822;0;0;0;;;2362.8;1.781778;1PO;AC 9
9408.679;0;0;0;;;2362.9;1.78742;1PO;AC 9
9475.039;0;0;0;;;2363;1.793754;1PO;AC 9
9566.308;0;0;0;;;2363.1;1.797149;1PO;AC 9
9622.622;0;0;0;;;2363.2;1.798758;1PO;AC 9
9637.235;0;0;0;;;2363.3;1.800324;1PO;AC 9
9649.336;0;0;0;;;2363.4;1.801771;1PO;AC 9
9740.551;0;0;0;;;2363.5;1.799199;1PO;AC 9
9801.229;0;0;0;;;2363.6;1.795156;1PO;AC 9
9604.122;0;0;0;;;2363.7;1.797531;1PO;AC 9
9392.013;0;0;0;;;2363.8;1.799284;1PO;AC 9
9367.191;0;0;0;;;2363.9;1.793376;1PO;AC 9
9339.213;0;0;0;;;2364;1.787483;1PO;AC 9
9317.384;1;7;7;water;2;2364.1;1.782173;1PO;AC 9
9322.558;1;7;7;water;2;2364.2;1.778198;1PO;AC 9
9355.412;1;7;7;water;2;2364.3;1.777098;1PO;AC 9
9430.412;1;7;7;water;2;2364.4;1.778167;1PO;AC 9
9422.293;1;7;7;water;2;2364.5;1.782796;1PO;AC 9
9394.743;1;7;7;water;2;2364.6;1.786417;1PO;AC 9
9441.719;1;7;7;water;2;2364.7;1.786754;1PO;AC 9
9509.083;1;7;7;water;2;2364.8;1.788113;1PO;AC 9
9639.002;1;7;7;water;2;2364.9;1.789996;1PO;AC 9
9788.123;1;7;7;water;2;2365;1.79286;1PO;AC 9
10109.73;0;0;0;;;2365.1;1.789217;1PO;AC 9
10387.2;0;0;0;;;2365.2;1.783406;1PO;AC 9
10659.02;0;0;0;;;2365.3;1.772281;1PO;AC 9
10948.06;0;0;0;;;2365.4;1.753111;1PO;AC 9
10526.23;0;0;0;;;2365.5;1.759662;1PO;AC 9
10155.88;0;0;0;;;2365.6;1.766053;1PO;AC 9
9826.376;0;0;0;;;2365.7;1.772119;1PO;AC 9
9503.832;0;0;0;;;2365.8;1.777508;1PO;AC 9
9301.725;0;0;0;;;2365.9;1.778108;1PO;AC 9
9098.809;0;0;0;;;2366;1.778704;1PO;AC 9
9157.318;0;0;0;;;2366.1;1.770602;1PO;AC 9
9239.07;0;3.18E-11;0;;;2366.2;1.762754;1PO;AC 9
9005.313;1;7;7;water;2;2366.3;1.768064;1PO;AC 9
8794.712;1;7;7;water;2;2366.4;1.774108;1PO;AC 9
8798.86;1;7;7;water;2;2366.5;1.774169;1PO;AC 9
8834.282;1;7;7;water;2;2366.6;1.775888;1PO;AC 9
8925.974;1;7;7;water;2;2366.7;1.777559;1PO;AC 9
9017.334;1;7;7;water;2;2366.8;1.779187;1PO;AC 9
9001.93;1;7;7;water;2;2366.9;1.781959;1PO;AC 9
8944.315;1;7;7;water;2;2367;1.78259;1PO;AC 9
8883.326;1;7;7;water;2;2367.1;1.782281;1PO;AC 9
8849.623;1;7;7;water;2;2367.2;1.783363;1PO;AC 9
9201.677;0;0;0;;;2367.3;1.773783;1PO;AC 9
9603.576;0;0;0;;;2367.4;1.766173;1PO;AC 9
9879.907;0;0;0;;;2367.5;1.76392;1PO;AC 9
10153.96;0;0;0;;;2367.6;1.760781;1PO;AC 9
9766.714;0;0;0;;;2367.7;1.779241;1PO;AC 9
9433.489;0;0;0;;;2367.8;1.79717;1PO;AC 9
9647.431;0;0;0;;;2367.9;1.797464;1PO;AC 9
9861.809;0;0;0;;;2368;1.797849;1PO;AC 9
10142.89;0;0;0;;;2368.1;1.794029;1PO;AC 9
10386.1;0;0;0;;;2368.2;1.788504;1PO;AC 9
10495.19;0;0;0;;;2368.3;1.784868;1PO;AC 9
10596.2;0;0;0;;;2368.4;1.780626;1PO;AC 9
10570.62;0;0;0;;;2368.5;1.778798;1PO;AC 9
10520.79;0;0;0;;;2368.6;1.775558;1PO;AC 9
10437.63;0;0;0;;;2368.7;1.771124;1PO;AC 9
10346.54;0;0;0;;;2368.8;1.765724;1PO;AC 9
9902.525;1;7;7;water;2;2368.9;1.772489;1PO;AC 9
9500.071;1;7;7;water;2;2369;1.77988;1PO;AC 9
9403.413;1;7;7;water;2;2369.1;1.779098;1PO;AC 9
9328.31;1;7;7;water;2;2369.2;1.779418;1PO;AC 9
9234.413;1;7;7;water;2;2369.3;1.782767;1PO;AC 9
9166.224;1;7;7;water;2;2369.4;1.787443;1PO;AC 9
9401.399;1;7;7;water;2;2369.5;1.781693;1PO;AC 9
9629.622;1;7;7;water;2;2369.6;1.775602;1PO;AC 9
9588.893;1;7;7;water;2;2369.7;1.777452;1PO;AC 9
9545.324;1;7;7;water;2;2369.8;1.779123;1PO;AC 9
9265.933;1;7;7;water;2;2369.9;1.789509;1PO;AC 9
8997.271;1;7;7;water;2;2370;1.80136;1PO;AC 9
9159.108;0;0;0;;;2370.1;1.796253;1PO;AC 9
9319.341;0;0;0;;;2370.2;1.791397;1PO;AC 9
9324.7;0;0;0;;;2370.3;1.792345;1PO;AC 9
9330.554;0;0;0;;;2370.4;1.793322;1PO;AC 9
9394.713;0;0;0;;;2370.5;1.791569;1PO;AC 9
9435.414;0;0;0;;;2370.6;1.788665;1PO;AC 9
9466.677;0;0;0;;;2370.7;1.782554;1PO;AC 9
9457.505;0;0;0;;;2370.8;1.774248;1PO;AC 9
9177.793;1;7;7;water;2;2370.9;1.774222;1PO;AC 9
8931.418;1;7;7;water;2;2371;1.775998;1PO;AC 9
9079.104;1;7;7;water;2;2371.1;1.768676;1PO;AC 9
9301.958;1;7;7;water;2;2371.2;1.765139;1PO;AC 9
9420.266;1;7;7;water;2;2371.3;1.769954;1PO;AC 9
9554.991;1;7;7;water;2;2371.4;1.775263;1PO;AC 9
9624.798;0;0;0;;;2371.5;1.781785;1PO;AC 9
9676.965;0;0;0;;;2371.6;1.78727;1PO;AC 9
9757.696;0;0;0;;;2371.7;1.790214;1PO;AC 9
9818.468;0;0;0;;;2371.8;1.792164;1PO;AC 9
9917.25;0;0;0;;;2371.9;1.790746;1PO;AC 9
9987.649;0;0;0;;;2372;1.787931;1PO;AC 9
9792.184;0;0;0;;;2372.1;1.791899;1PO;AC 9
9591.317;0;0;0;;;2372.2;1.79577;1PO;AC 9
9706.417;0;0;0;;;2372.3;1.788846;1PO;AC 9
9821.366;0;0;0;;;2372.4;1.782075;1PO;AC 9
9657.717;0;0;0;;;2372.5;1.783493;1PO;AC 9
9487.616;0;0;0;;;2372.6;1.784614;1PO;AC 9
9446.642;0;0;0;;;2372.7;1.782454;1PO;AC 9
9436.196;0;0;0;;;2372.8;1.781828;1PO;AC 9
9449.868;0;0;0;;;2372.9;1.782718;1PO;AC 9
9476.186;0;0;0;;;2373;1.784243;1PO;AC 9
9490.342;0;0;0;;;2373.1;1.786012;1PO;AC 9
9494.283;0;0;0;;;2373.2;1.787269;1PO;AC 9
9491.705;0;0;0;;;2373.3;1.787999;1PO;AC 9
9488.235;0;0;0;;;2373.4;1.788685;1PO;AC 9
9515.972;0;0;0;;;2373.5;1.788915;1PO;AC 9
9551.558;0;0;0;;;2373.6;1.789541;1PO;AC 9
9562.411;0;0;0;;;2373.7;1.790799;1PO;AC 9
9561.949;0;0;0;;;2373.8;1.791489;1PO;AC 9
9527.114;0;0;0;;;2373.9;1.792744;1PO;AC 9
9490.11;0;0;0;;;2374;1.793902;1PO;AC 9
9522.242;0;0;0;;;2374.1;1.791879;1PO;AC 9
9532.006;0;0;0;;;2374.2;1.788759;1PO;AC 9
9354.858;0;0;0;;;2374.3;1.789445;1PO;AC 9
9154.105;1;7;7;water;2;2374.4;1.788993;1PO;AC 9
9136.166;1;7;7;water;2;2374.5;1.781989;1PO;AC 9
9150.088;1;7;7;water;2;2374.6;1.776567;1PO;AC 9
9128.943;1;7;7;water;2;2374.7;1.776412;1PO;AC 9
9150.583;1;7;7;water;2;2374.8;1.778462;1PO;AC 9
9216.704;0;0;0;;;2374.9;1.780753;1PO;AC 9
9265.972;0;0;0;;;2375;1.782172;1PO;AC 9
9320.854;0;0;0;;;2375.1;1.778369;1PO;AC 9
9310.081;0;0;0;;;2375.2;1.770934;1PO;AC 9
9074.243;0;0;0;;;2375.3;1.768858;1PO;AC 9
8859.166;0;0;0;;;2375.4;1.767911;1PO;AC 9
8754.354;1;7;7;water;2;2375.5;1.766606;1PO;AC 9
8683.742;1;7;7;water;2;2375.6;1.76737;1PO;AC 9
8919.766;1;7;7;water;2;2375.7;1.756779;1PO;AC 9
9199.66;1;7;7;water;2;2375.8;1.743464;1PO;AC 9
8983.512;1;7;7;water;2;2375.9;1.756155;1PO;AC 9
8845.848;1;7;7;water;2;2376;1.768544;1PO;AC 9
8977.734;1;7;7;water;2;2376.1;1.773268;1PO;AC 9
9121.393;1;7;7;water;2;2376.2;1.77831;1PO;AC 9
9323.269;1;7;7;water;2;2376.3;1.779722;1PO;AC 9
9495.998;1;7;7;water;2;2376.4;1.779674;1PO;AC 9
9618.081;0;0;0;;;2376.5;1.779362;1PO;AC 9
9727.525;0;0;0;;;2376.6;1.778407;1PO;AC 9
9767.502;0;0;0;;;2376.7;1.77887;1PO;AC 9
9796.222;0;0;0;;;2376.8;1.778753;1PO;AC 9
9673.04;0;0;0;;;2376.9;1.782705;1PO;AC 9
9544.674;0;0;0;;;2377;1.786368;1PO;AC 9
9523.615;0;0;0;;;2377.1;1.786068;1PO;AC 9
